t,heat_t0,heat_t1,heat_t2,heat_t3
111.400002,0.000000,0.000000,0.000000,0.508061
111.599998,0.000000,0.000000,0.000000,0.359503
111.800003,0.000000,0.000000,0.000000,0.236918
112.000000,0.000000,0.000000,0.000000,0.145418
112.199997,0.000000,0.000000,0.000000,0.083129
112.400002,0.000000,0.000000,0.000000,0.044259
112.599998,0.000000,0.000000,0.000000,0.021947
112.800003,0.000000,0.000000,0.000000,0.010136
113.000000,0.000000,0.000000,0.000000,0.004360
113.199997,0.000000,0.000000,0.000000,0.001747
113.400002,0.000000,0.000000,0.000000,0.000652
113.599998,0.000000,0.000000,0.000000,0.000226
113.800003,0.000000,0.000000,0.000000,0.000073
114.000000,0.000000,0.000000,0.000000,0.000022
114.199997,0.000000,0.000000,0.000000,0.000006
114.400002,0.000000,0.000000,0.000000,0.000002
114.599998,0.000000,0.000000,0.000000,0.000000
114.800003,0.000000,0.000000,0.000000,0.000000
115.000000,0.000000,0.000000,0.000000,0.000000
115.199997,0.000000,0.000000,0.000000,0.000000
115.400002,0.000000,0.000000,0.000000,0.000000
115.599998,0.000000,0.000000,0.000000,0.000000
115.800003,0.000000,0.000000,0.000000,0.000000
116.000000,0.000000,0.000000,0.000000,0.000000
116.199997,0.000000,0.000000,0.000000,0.000000
116.400002,0.000000,0.000000,0.000000,0.000000
116.599998,0.000000,0.000000,0.000000,0.000000
116.800003,0.000000,0.000000,0.000000,0.000000
117.000000,0.000000,0.000000,0.000000,0.000000
117.199997,0.000000,0.000000,0.000000,0.000000
117.400002,0.000000,0.000000,0.000000,0.000000
117.599998,0.000000,0.000000,0.000000,0.000000
117.800003,0.000000,0.000000,0.000000,0.000000
118.000000,0.000000,0.000000,0.000000,0.000000
118.199997,0.000000,0.000000,0.000000,0.000000
118.400002,0.000000,0.000000,0.000000,0.000000
118.599998,0.000000,0.000000,0.000000,0.000000
118.800003,0.000000,0.000000,0.000000,0.000000
119.000000,0.000000,0.000000,0.000000,0.000000
119.199997,0.000000,0.000000,0.000000,0.000000
119.400002,0.000000,0.000000,0.000000,0.000000
119.599998,0.000000,0.000000,0.000000,0.000000
119.800003,0.000000,0.000000,0.000000,0.000000
120.000000,0.000000,0.000000,0.000000,0.000000
120.199997,0.000000,0.000000,0.000000,0.000000
120.400002,0.000000,0.000000,0.000000,0.000000
120.599998,0.000000,0.000000,0.000000,0.000000
120.800003,0.000000,0.000000,0.000000,0.000000
121.000000,0.000000,0.000000,0.000000,0.000000
121.199997,0.000000,0.000000,0.000000,0.000000
121.400002,0.000000,0.000000,0.000000,0.000000
121.599998,0.000000,0.000000,0.000000,0.000000
121.800003,0.000000,0.000000,0.000000,0.000000
122.000000,0.000000,0.000000,0.000000,0.000000
122.199997,0.000000,0.000000,0.000000,0.000000
122.400002,0.000000,0.000000,0.000000,0.000000
122.599998,0.000000,0.000000,0.000000,0.000000
122.800003,0.000000,0.000000,0.000000,0.000000
123.000000,0.000000,0.000000,0.000000,0.000000
123.199997,0.000000,0.000000,0.000000,0.000000
123.400002,0.000000,0.000000,0.000000,0.000000
123.599998,0.000000,0.000000,0.000000,0.000000
123.800003,0.000000,0.000000,0.000000,0.000000
124.000000,0.000000,0.000000,0.000000,0.000000
124.199997,0.000000,0.000000,0.000000,0.000000
124.400002,0.000000,0.000000,0.000000,0.000000
124.599998,0.000000,0.000000,0.000000,0.000000
124.800003,0.000000,0.000000,0.000000,0.000000
125.000000,0.000000,0.000000,0.000000,0.000000
125.199997,0.000000,0.000000,0.000000,0.000000
125.400002,0.000000,0.000000,0.000000,0.000000
125.599998,0.000000,0.000000,0.000000,0.000000
125.800003,0.000000,0.000000,0.000000,0.000000
126.000000,0.000000,0.000000,0.000000,0.000000
126.199997,0.000000,0.000000,0.000000,0.000000
126.400002,0.000000,0.000000,0.000000,0.000000
126.599998,0.000000,0.000000,0.000000,0.000000
126.800003,0.000000,0.000000,0.000000,0.000000
127.000000,0.000000,0.000000,0.000000,0.000000
127.199997,0.000000,0.000000,0.000000,0.000000
127.400002,0.000000,0.000000,0.000000,0.000000
127.599998,0.000000,0.000000,0.000000,0.000000
127.800003,0.000000,0.000000,0.000000,0.000000
128.000000,0.000000,0.000000,0.000000,0.000000
128.199997,0.000000,0.000000,0.000000,0.000000
128.399994,0.000000,0.000000,0.000000,0.000000
128.600006,0.000000,0.000000,0.000000,0.000000
128.800003,0.000000,0.000000,0.000000,0.000000
129.000000,0.000000,0.000000,0.000000,0.000000
129.199997,0.000000,0.000000,0.000000,0.000000
129.399994,0.000000,0.000000,0.000000,0.000000
129.600006,0.000000,0.000000,0.000000,0.000000
129.800003,0.000000,0.000000,0.000000,0.000000
130.000000,0.000000,0.000000,0.000000,0.000000
130.199997,0.000000,0.000000,0.000000,0.000000
130.399994,0.000000,0.000000,0.000000,0.000000
130.600006,0.000000,0.000000,0.000000,0.000000
130.800003,0.000000,0.000000,0.000000,0.000000
131.000000,0.000000,0.000000,0.000000,0.000000
131.199997,0.000000,0.000000,0.000000,0.000000
131.399994,0.000000,0.000000,0.000000,0.000000
131.600006,0.000000,0.000000,0.000000,0.000000
131.800003,0.000000,0.000000,0.000000,0.000000
132.000000,0.000000,0.000000,0.000000,0.000000
132.199997,0.000000,0.000000,0.000000,0.000000
132.399994,0.000000,0.000000,0.000000,0.000000
132.600006,0.000000,0.000000,0.000000,0.000000
132.800003,0.000000,0.000000,0.000000,0.000000
133.000000,0.000000,0.000000,0.000000,0.000000
133.199997,0.000000,0.000000,0.000000,0.000000
133.399994,0.000000,0.000000,0.000000,0.000000
133.600006,0.000000,0.000000,0.000000,0.000000
133.800003,0.000000,0.000000,0.000000,0.000000
134.000000,0.000000,0.000000,0.000000,0.000000
134.199997,0.000000,0.000000,0.000000,0.000000
134.399994,0.000000,0.000000,0.000000,0.000000
134.600006,0.000000,0.000000,0.000000,0.000000
134.800003,0.000000,0.000000,0.000000,0.000000
135.000000,0.000000,0.000000,0.000000,0.000000
135.199997,0.000000,0.000000,0.000000,0.000000
135.399994,0.000000,0.000000,0.000000,0.000000
135.600006,0.000000,0.000000,0.000000,0.000000
135.800003,0.000000,0.000000,0.000000,0.000000
136.000000,0.000000,0.000000,0.000000,0.000000
136.199997,0.000000,0.000000,0.000000,0.000000
136.399994,0.000000,0.000000,0.000000,0.000000
136.600006,0.000000,0.000000,0.000000,0.000000
136.800003,0.000000,0.000000,0.000000,0.000000
137.000000,0.000000,0.000000,0.000000,0.000000
137.199997,0.000000,0.000000,0.000000,0.000000
137.399994,0.000000,0.000000,0.000000,0.000000
137.600006,0.000000,0.000000,0.000000,0.000000
137.800003,0.000000,0.000000,0.000000,0.000000
138.000000,0.000000,0.000000,0.000000,0.000000
138.199997,0.000000,0.000000,0.000000,0.000000
138.399994,0.000000,0.000000,0.000000,0.000000
138.600006,0.000000,0.000000,0.000000,0.000000
138.800003,0.000000,0.000000,0.000000,0.000000
139.000000,0.000000,0.000000,0.000000,0.000000
139.199997,0.000000,0.000000,0.000000,0.000000
139.399994,0.000000,0.000000,0.000000,0.000000
139.600006,0.000000,0.000000,0.000000,0.000000
139.800003,0.000000,0.000000,0.000000,0.000000
140.000000,0.000000,0.000000,0.000000,0.000000
140.199997,0.000000,0.000000,0.000000,0.000000
140.399994,0.000000,0.000000,0.000000,0.000000
140.600006,0.000000,0.000000,0.000000,0.000000
140.800003,0.000000,0.000000,0.000000,0.000000
141.000000,0.000000,0.000000,0.000000,0.000000
141.199997,0.000000,0.000000,0.000000,0.000000
141.399994,0.000000,0.000000,0.000000,0.000000
141.600006,0.000000,0.000000,0.000000,0.000000
141.800003,0.000000,0.000000,0.000000,0.000000
142.000000,0.000000,0.000000,0.000000,0.000000
142.199997,0.000000,0.000000,0.000000,0.000000
142.399994,0.000000,0.000000,0.000000,0.000000
142.600006,0.000000,0.000000,0.000000,0.000000
142.800003,0.000000,0.000000,0.000000,0.000000
143.000000,0.000000,0.000000,0.000000,0.000000
143.199997,0.000000,0.000000,0.000000,0.000000
143.399994,0.000000,0.000000,0.000000,0.000000
143.600006,0.000000,0.000000,0.000000,0.000000
143.800003,0.000000,0.000000,0.000000,0.000000
144.000000,0.000000,0.000000,0.000000,0.000000
144.199997,0.000000,0.000000,0.000000,0.000000
144.399994,0.000000,0.000000,0.000000,0.000000
144.600006,0.000000,0.000000,0.000000,0.000000
144.800003,0.000000,0.000000,0.000000,0.000000
145.000000,0.000000,0.000000,0.000000,0.000000
145.199997,0.000000,0.000000,0.000000,0.000000
145.399994,0.000000,0.000000,0.000000,0.000000
145.600006,0.000000,0.000000,0.000000,0.000000
145.800003,0.000000,0.000000,0.000000,0.000000
146.000000,0.000000,0.000000,0.000000,0.000000
146.199997,0.000000,0.000000,0.000000,0.000000
146.399994,0.000000,0.000000,0.000000,0.000000
146.600006,0.000000,0.000000,0.000000,0.000000
146.800003,0.000000,0.000000,0.000000,0.000000
147.000000,0.000000,0.000000,0.000000,0.000000
147.199997,0.000000,0.000000,0.000000,0.000000
147.399994,0.000000,0.000000,0.000000,0.000000
147.600006,0.000000,0.000000,0.000000,0.000000
147.800003,0.000000,0.000000,0.000000,0.000000
148.000000,0.000000,0.000000,0.000000,0.000000
148.199997,0.000000,0.000000,0.000000,0.000000
148.399994,0.000000,0.000000,0.000000,0.000000
148.600006,0.000000,0.000000,0.000000,0.000000
148.800003,0.000000,0.000000,0.000000,0.000000
149.000000,0.000000,0.000000,0.000000,0.000000
149.199997,0.000000,0.000000,0.000000,0.000000
149.399994,0.000000,0.000000,0.000000,0.000000
149.600006,0.000000,0.000000,0.000000,0.000000
149.800003,0.000000,0.000000,0.000000,0.000000
150.000000,0.000000,0.000000,0.000000,0.000000
150.199997,0.000000,0.000000,0.000000,0.000000
150.399994,0.000000,0.000000,0.000000,0.000000
150.600006,0.000000,0.000000,0.000000,0.000000
150.800003,0.000000,0.000000,0.000000,0.000000
151.000000,0.000000,0.000000,0.000000,0.000000
151.199997,0.000000,0.000000,0.000000,0.000000
151.399994,0.000000,0.000000,0.000000,0.000000
151.600006,0.000000,0.000000,0.000000,0.000000
151.800003,0.000000,0.000000,0.000000,0.000000
152.000000,0.000000,0.000000,0.000000,0.000000
152.199997,0.000000,0.000000,0.000000,0.000000
152.399994,0.000000,0.000000,0.000000,0.000000
152.600006,0.000000,0.000000,0.000000,0.000000
152.800003,0.000000,0.000000,0.000000,0.000000
153.000000,0.000000,0.000000,0.000000,0.000000
153.199997,0.000000,0.000000,0.000000,0.000000
153.399994,0.000000,0.000000,0.000000,0.000000
153.600006,0.000000,0.000000,0.000000,0.000000
153.800003,0.000000,0.000000,0.000000,0.000000
154.000000,0.000000,0.000000,0.000000,0.000000
154.199997,0.000000,0.000000,0.000000,0.000000
154.399994,0.000000,0.000000,0.000000,0.000000
154.600006,0.000000,0.000000,0.000000,0.000000
154.800003,0.000000,0.000000,0.000000,0.000000
155.000000,0.000000,0.000000,0.000000,0.000000
155.199997,0.000000,0.000000,0.000000,0.000000
155.399994,0.000000,0.000000,0.000000,0.000000
155.600006,0.000000,0.000000,0.000000,0.000000
155.800003,0.000000,0.000000,0.000000,0.000000
156.000000,0.000000,0.000000,0.000000,0.000000
156.199997,0.000000,0.000000,0.000000,0.000000
156.399994,0.000000,0.000000,0.000000,0.000000
156.600006,0.000000,0.000000,0.000000,0.000000
156.800003,0.000000,0.000000,0.000000,0.000000
157.000000,0.000000,0.000000,0.000000,0.000000
157.199997,0.000000,0.000000,0.000000,0.000000
157.399994,0.000000,0.000000,0.000000,0.000000
157.600006,0.000000,0.000000,0.000000,0.000000
157.800003,0.000000,0.000000,0.000000,0.000000
158.000000,0.000000,0.000000,0.000000,0.000000
158.199997,0.000000,0.000000,0.000000,0.000000
158.399994,0.000000,0.000000,0.000000,0.000000
158.600006,0.000000,0.000000,0.000000,0.000000
158.800003,0.000000,0.000000,0.000000,0.000000
159.000000,0.000000,0.000000,0.000000,0.000000
159.199997,0.000000,0.000000,0.000000,0.000000
159.399994,0.000000,0.000000,0.000000,0.000000
159.600006,0.000000,0.000000,0.000000,0.000000
159.800003,0.000000,0.000000,0.000000,0.000000
160.000000,0.000000,0.000000,0.000000,0.000000
160.199997,0.000000,0.000000,0.000000,0.000000
160.399994,0.000000,0.000000,0.000000,0.000000
160.600006,0.000000,0.000000,0.000000,0.000000
160.800003,0.000000,0.000000,0.000000,0.000000
161.000000,0.000000,0.000000,0.000000,0.000000
161.199997,0.000000,0.000000,0.000000,0.000000
161.399994,0.000000,0.000000,0.000000,0.000000
161.600006,0.000000,0.000000,0.000000,0.000000
161.800003,0.000000,0.000000,0.000000,0.000000
162.000000,0.000000,0.000000,0.000000,0.000000
162.199997,0.000000,0.000000,0.000000,0.000000
162.399994,0.000000,0.000000,0.000000,0.000000
162.600006,0.000000,0.000000,0.000000,0.000000
162.800003,0.000000,0.000000,0.000000,0.000000
163.000000,0.000000,0.000000,0.000000,0.000000
163.199997,0.000000,0.000000,0.000000,0.000000
163.399994,0.000000,0.000000,0.000000,0.000000
163.600006,0.000000,0.000000,0.000000,0.000000
163.800003,0.000000,0.000000,0.000000,0.000000
164.000000,0.000000,0.000000,0.000000,0.000000
164.199997,0.000000,0.000000,0.000000,0.000000
164.399994,0.000000,0.000000,0.000000,0.000000
164.600006,0.000000,0.000000,0.000000,0.000000
164.800003,0.000000,0.000000,0.000000,0.000000
165.000000,0.000000,0.000000,0.000000,0.000000
165.199997,0.000000,0.000000,0.000000,0.000000
165.399994,0.000000,0.000000,0.000000,0.000000
165.600006,0.000000,0.000000,0.000000,0.000000
165.800003,0.000000,0.000000,0.000000,0.000000
166.000000,0.000000,0.000000,0.000000,0.000000
166.199997,0.000000,0.000000,0.000000,0.000000
166.399994,0.000000,0.000000,0.000000,0.000000
166.600006,0.000000,0.000000,0.000000,0.000000
166.800003,0.000000,0.000000,0.000000,0.000000
167.000000,0.000000,0.000000,0.000000,0.000000
167.199997,0.000000,0.000000,0.000000,0.000000
167.399994,0.000000,0.000000,0.000000,0.000000
167.600006,0.000000,0.000000,0.000000,0.000000
167.800003,0.000000,0.000000,0.000000,0.000000
168.000000,0.000000,0.000000,0.000000,0.000000
168.199997,0.000000,0.000000,0.000000,0.000000
168.399994,0.000000,0.000000,0.000000,0.000000
168.600006,0.000000,0.000000,0.000000,0.000000
168.800003,0.000000,0.000000,0.000000,0.000000
169.000000,0.000000,0.000000,0.000000,0.000000
169.199997,0.000000,0.000000,0.000000,0.000000
169.399994,0.000000,0.000000,0.000000,0.000000
169.600006,0.000000,0.000000,0.000000,0.000000
169.800003,0.000000,0.000000,0.000000,0.000000
170.000000,0.000000,0.000000,0.000000,0.000000
170.199997,0.000000,0.000000,0.000000,0.000000
170.399994,0.000000,0.000000,0.000000,0.000000
170.600006,0.000000,0.000000,0.000000,0.000000
170.800003,0.000000,0.000000,0.000000,0.000000
171.000000,0.000000,0.000000,0.000000,0.000000
171.199997,0.000000,0.000000,0.000000,0.000000
171.399994,0.000000,0.000000,0.000000,0.000000
171.600006,0.000000,0.000000,0.000000,0.000000
171.800003,0.000000,0.000000,0.000000,0.000000
172.000000,0.000000,0.000000,0.000000,0.000000
172.199997,0.000000,0.000000,0.000000,0.000000
172.399994,0.000000,0.000000,0.000000,0.000000
172.600006,0.000000,0.000000,0.000000,0.000000
172.800003,0.000000,0.000000,0.000000,0.000000
173.000000,0.000000,0.000000,0.000000,0.000000
173.199997,0.000000,0.000000,0.000000,0.000000
173.399994,0.000000,0.000000,0.000000,0.000000
173.600006,0.000000,0.000000,0.000000,0.000000
173.800003,0.000000,0.000000,0.000000,0.000000
174.000000,0.000000,0.000000,0.000000,0.000000
174.199997,0.000000,0.000000,0.000000,0.000000
174.399994,0.000000,0.000000,0.000000,0.000000
174.600006,0.000000,0.000000,0.000000,0.000000
174.800003,0.000000,0.000000,0.000000,0.000000
175.000000,0.000000,0.000000,0.000000,0.000000
175.199997,0.000000,0.000000,0.000000,0.000000
175.399994,0.000000,0.000000,0.000000,0.000000
175.600006,0.000000,0.000000,0.000000,0.000000
175.800003,0.000000,0.000000,0.000000,0.000000
176.000000,0.000000,0.000000,0.000000,0.000000
176.199997,0.000000,0.000000,0.000000,0.000000
176.399994,0.000000,0.000000,0.000000,0.000000
176.600006,0.000000,0.000000,0.000000,0.000000
176.800003,0.000000,0.000000,0.000000,0.000000
177.000000,0.000000,0.000000,0.000000,0.000000
177.199997,0.000000,0.000000,0.000000,0.000000
177.399994,0.000000,0.000000,0.000000,0.000000
177.600006,0.000000,0.000000,0.000000,0.000000
177.800003,0.000000,0.000000,0.000000,0.000000
178.000000,0.000000,0.000000,0.000000,0.000000
178.199997,0.000000,0.000000,0.000000,0.000000
178.399994,0.000000,0.000000,0.000000,0.000000
178.600006,0.000000,0.000000,0.000000,0.000000
178.800003,0.000000,0.000000,0.000000,0.000000
179.000000,0.000000,0.000000,0.000000,0.000000
179.199997,0.000000,0.000000,0.000000,0.000000
179.399994,0.000000,0.000000,0.000000,0.000000
179.600006,0.000000,0.000000,0.000000,0.000000
179.800003,0.000000,0.000000,0.000000,0.000000
180.000000,0.000000,0.000000,0.000000,0.000000
180.199997,0.000000,0.000000,0.000000,0.000000
180.399994,0.000000,0.000000,0.000000,0.000000
180.600006,0.000000,0.000000,0.000000,0.000000
180.800003,0.000000,0.000000,0.000000,0.000000
181.000000,0.000000,0.000000,0.000000,0.000000
181.199997,0.000000,0.000000,0.000000,0.000000
181.399994,0.000000,0.000000,0.000000,0.000000
181.600006,0.000000,0.000000,0.000000,0.000000
181.800003,0.000000,0.000000,0.000000,0.000000
182.000000,0.000000,0.000000,0.000000,0.000000
182.199997,0.000000,0.000000,0.000000,0.000000
182.399994,0.000000,0.000000,0.000000,0.000000
182.600006,0.000000,0.000000,0.000000,0.000000
182.800003,0.000000,0.000000,0.000000,0.000000
183.000000,0.000000,0.000000,0.000000,0.000000
183.199997,0.000000,0.000000,0.000000,0.000000
183.399994,0.000000,0.000000,0.000000,0.000000
183.600006,0.000000,0.000000,0.000000,0.000000
183.800003,0.000000,0.000000,0.000000,0.000000
184.000000,0.000000,0.000000,0.000000,0.000000
184.199997,0.000000,0.000000,0.000000,0.000000
184.399994,0.000000,0.000000,0.000000,0.000000
184.600006,0.000000,0.000000,0.000000,0.000000
184.800003,0.000000,0.000000,0.000000,0.000000
185.000000,0.000000,0.000000,0.000000,0.000000
185.199997,0.000000,0.000000,0.000000,0.000000
185.399994,0.000000,0.000000,0.000000,0.000000
185.600006,0.000000,0.000000,0.000000,0.000000
185.800003,0.000000,0.000000,0.000000,0.000000
186.000000,0.000000,0.000000,0.000000,0.000000
186.199997,0.000000,0.000000,0.000000,0.000000
186.399994,0.000000,0.000000,0.000000,0.000000
186.600006,0.000000,0.000000,0.000000,0.000000
186.800003,0.000000,0.000000,0.000000,0.000000
187.000000,0.000000,0.000000,0.000000,0.000000
187.199997,0.000000,0.000000,0.000000,0.000000
187.399994,0.000000,0.000000,0.000000,0.000000
187.600006,0.000000,0.000000,0.000000,0.000000
187.800003,0.000000,0.000000,0.000000,0.000000
188.000000,0.000000,0.000000,0.000000,0.000000
188.199997,0.000000,0.000000,0.000000,0.000000
188.399994,0.000000,0.000000,0.000000,0.000000
188.600006,0.000000,0.000000,0.000000,0.000000
188.800003,0.000000,0.000000,0.000000,0.000000
189.000000,0.000000,0.000000,0.000000,0.000000
189.199997,0.000000,0.000000,0.000000,0.000000
189.399994,0.000000,0.000000,0.000000,0.000000
189.600006,0.000000,0.000000,0.000000,0.000000
189.800003,0.000000,0.000000,0.000000,0.000000
190.000000,0.000000,0.000000,0.000000,0.000000
190.199997,0.000000,0.000000,0.000000,0.000000
190.399994,0.000000,0.000000,0.000000,0.000000
190.600006,0.000000,0.000000,0.000000,0.000000
190.800003,0.000000,0.000000,0.000000,0.000000
191.000000,0.000000,0.000000,0.000000,0.000000
191.199997,0.000000,0.000000,0.000000,0.000000
191.399994,0.000000,0.000000,0.000000,0.000000
191.600006,0.000000,0.000000,0.000000,0.000000
191.800003,0.000000,0.000000,0.000000,0.000000
192.000000,0.000000,0.000000,0.000000,0.000000
192.199997,0.000000,0.000000,0.000000,0.000000
192.399994,0.000000,0.000000,0.000000,0.000000
192.600006,0.000000,0.000000,0.000000,0.000000
192.800003,0.000000,0.000000,0.000000,0.000000
193.000000,0.000000,0.000000,0.000000,0.000000
193.199997,0.000000,0.000000,0.000000,0.000000
193.399994,0.000000,0.000000,0.000000,0.000000
193.600006,0.000000,0.000000,0.000000,0.000000
193.800003,0.000000,0.000000,0.000000,0.000000
194.000000,0.000000,0.000000,0.000000,0.000000
194.199997,0.000000,0.000000,0.000000,0.000000
194.399994,0.000000,0.000000,0.000000,0.000000
194.600006,0.000000,0.000000,0.000000,0.000000
194.800003,0.000000,0.000000,0.000000,0.000000
195.000000,0.000000,0.000000,0.000000,0.000000
195.199997,0.000000,0.000000,0.000000,0.000000
195.399994,0.000000,0.000000,0.000000,0.000000
195.600006,0.000000,0.000000,0.000000,0.000000
195.800003,0.000000,0.000000,0.000000,0.000000
196.000000,0.000000,0.000000,0.000000,0.000000
196.199997,0.000000,0.000000,0.000000,0.000000
196.399994,0.000000,0.000000,0.000000,0.000000
196.600006,0.000000,0.000000,0.000000,0.000000
196.800003,0.000000,0.000000,0.000000,0.000000
197.000000,0.000000,0.000000,0.000000,0.000000
197.199997,0.000000,0.000000,0.000000,0.000000
197.399994,0.000000,0.000000,0.000000,0.000000
197.600006,0.000000,0.000000,0.000000,0.000000
197.800003,0.000000,0.000000,0.000000,0.000000
198.000000,0.000000,0.000000,0.000000,0.000000
198.199997,0.000000,0.000000,0.000000,0.000000
198.399994,0.000000,0.000000,0.000000,0.000000
198.600006,0.000000,0.000000,0.000000,0.000000
198.800003,0.000000,0.000000,0.000000,0.000000
199.000000,0.000000,0.000000,0.000000,0.000000
199.199997,0.000000,0.000000,0.000000,0.000000
199.399994,0.000000,0.000000,0.000000,0.000000
199.600006,0.000000,0.000000,0.000000,0.000000
199.800003,0.000000,0.000000,0.000000,0.000000
200.000000,0.000000,0.000000,0.000000,0.000000
200.199997,0.000000,0.000000,0.000000,0.000000
200.399994,0.000000,0.000000,0.000000,0.000000
200.600006,0.000000,0.000000,0.000000,0.000000
200.800003,0.000000,0.000000,0.000000,0.000000
201.000000,0.000000,0.000000,0.000000,0.000000
201.199997,0.000000,0.000000,0.000000,0.000000
201.399994,0.000000,0.000000,0.000000,0.000000
201.600006,0.000000,0.000000,0.000000,0.000000
201.800003,0.000000,0.000000,0.000000,0.000000
202.000000,0.000000,0.000000,0.000000,0.000000
202.199997,0.000000,0.000000,0.000000,0.000000
202.399994,0.000000,0.000000,0.000000,0.000000
202.600006,0.000000,0.000000,0.000000,0.000000
202.800003,0.000000,0.000000,0.000000,0.000000
203.000000,0.000000,0.000000,0.000000,0.000000
203.199997,0.000000,0.000000,0.000000,0.000000
203.399994,0.000000,0.000000,0.000000,0.000000
203.600006,0.000000,0.000000,0.000000,0.000000
203.800003,0.000000,0.000000,0.000000,0.000000
204.000000,0.000000,0.000000,0.000000,0.000000
204.199997,0.000000,0.000000,0.000000,0.000000
204.399994,0.000000,0.000000,0.000000,0.000000
204.600006,0.000000,0.000000,0.000000,0.000000
204.800003,0.000000,0.000000,0.000000,0.000000
205.000000,0.000000,0.000000,0.000000,0.000000
205.199997,0.000000,0.000000,0.000000,0.000000
205.399994,0.000000,0.000000,0.000000,0.000000
205.600006,0.000000,0.000000,0.000000,0.000000
205.800003,0.000000,0.000000,0.000000,0.000000
206.000000,0.000000,0.000000,0.000000,0.000000
206.199997,0.000000,0.000000,0.000000,0.000000
206.399994,0.000000,0.000000,0.000000,0.000000
206.600006,0.000000,0.000000,0.000000,0.000000
206.800003,0.000000,0.000000,0.000000,0.000000
207.000000,0.000000,0.000000,0.000000,0.000000
207.199997,0.000000,0.000000,0.000000,0.000000
207.399994,0.000000,0.000000,0.000000,0.000000
207.600006,0.000000,0.000000,0.000000,0.000000
207.800003,0.000000,0.000000,0.000000,0.000000
208.000000,0.000000,0.000000,0.000000,0.000000
208.199997,0.000000,0.000000,0.000000,0.000000
208.399994,0.000000,0.000000,0.000000,0.000000
208.600006,0.000000,0.000000,0.000000,0.000000
208.800003,0.000000,0.000000,0.000000,0.000000
209.000000,0.000000,0.000000,0.000000,0.000000
209.199997,0.000000,0.000000,0.000000,0.000000
209.399994,0.000000,0.000000,0.000000,0.000000
209.600006,0.000000,0.000000,0.000000,0.000000
209.800003,0.000000,0.000000,0.000000,0.000000
210.000000,0.000000,0.000000,0.000000,0.000000
210.199997,0.000000,0.000000,0.000000,0.000000
210.399994,0.000000,0.000000,0.000000,0.000000
210.600006,0.000000,0.000000,0.000000,0.000000
210.800003,0.000000,0.000000,0.000000,0.000000
211.000000,0.000000,0.000000,0.000000,0.000000
211.199997,0.000000,0.000000,0.000000,0.000000
211.399994,0.000000,0.000000,0.000000,0.000000
211.600006,0.000000,0.000000,0.000000,0.000000
211.800003,0.000000,0.000000,0.000000,0.000000
212.000000,0.000000,0.000000,0.000000,0.000000
212.199997,0.000000,0.000000,0.000000,0.000000
212.399994,0.000000,0.000000,0.000000,0.000000
212.600006,0.000000,0.000000,0.000000,0.000000
212.800003,0.000000,0.000000,0.000000,0.000000
213.000000,0.000000,0.000000,0.000000,0.000000
213.199997,0.000000,0.000000,0.000000,0.000000
213.399994,0.000000,0.000000,0.000000,0.000000
213.600006,0.000000,0.000000,0.000000,0.000000
213.800003,0.000000,0.000000,0.000000,0.000000
214.000000,0.000000,0.000000,0.000000,0.000000
214.199997,0.000000,0.000000,0.000000,0.000000
214.399994,0.000000,0.000000,0.000000,0.000000
214.600006,0.000000,0.000000,0.000000,0.000000
214.800003,0.000000,0.000000,0.000000,0.000000
215.000000,0.000000,0.000000,0.000000,0.000000
215.199997,0.000000,0.000000,0.000000,0.000000
215.399994,0.000000,0.000000,0.000000,0.000000
215.600006,0.000000,0.000000,0.000000,0.000000
215.800003,0.000000,0.000000,0.000000,0.000000
216.000000,0.000000,0.000000,0.000000,0.000000
216.199997,0.000000,0.000000,0.000000,0.000000
216.399994,0.000000,0.000000,0.000000,0.000000
216.600006,0.000000,0.000000,0.000000,0.000000
216.800003,0.000000,0.000000,0.000000,0.000000
217.000000,0.000000,0.000000,0.000000,0.000000
217.199997,0.000000,0.000000,0.000000,0.000000
217.399994,0.000000,0.000000,0.000000,0.000000
217.600006,0.000000,0.000000,0.000000,0.000000
217.800003,0.000000,0.000000,0.000000,0.000000
218.000000,0.000000,0.000000,0.000000,0.000000
218.199997,0.000000,0.000000,0.000000,0.000000
218.399994,0.000000,0.000000,0.000000,0.000000
218.600006,0.000000,0.000000,0.000000,0.000000
218.800003,0.000000,0.000000,0.000000,0.000000
219.000000,0.000000,0.000000,0.000000,0.000000
219.199997,0.000000,0.000000,0.000000,0.000000
219.399994,0.000000,0.000000,0.000000,0.000000
219.600006,0.000000,0.000000,0.000000,0.000000
219.800003,0.000000,0.000000,0.000000,0.000000
220.000000,0.000000,0.000000,0.000000,0.000000
220.199997,0.000000,0.000000,0.000000,0.000000
220.399994,0.000000,0.000000,0.000000,0.000000
220.600006,0.000000,0.000000,0.000000,0.000000
220.800003,0.000000,0.000000,0.000000,0.000000
221.000000,0.000000,0.000000,0.000000,0.000000
221.199997,0.000000,0.000000,0.000000,0.000000
221.399994,0.000000,0.000000,0.000000,0.000000
221.600006,0.000000,0.000000,0.000000,0.000000
221.800003,0.000000,0.000000,0.000000,0.000000
222.000000,0.000000,0.000000,0.000000,0.000000
222.199997,0.000000,0.000000,0.000000,0.000000
222.399994,0.000000,0.000000,0.000000,0.000000
222.600006,0.000000,0.000000,0.000000,0.000000
222.800003,0.000000,0.000000,0.000000,0.000000
