t,I_fixed,I_smooth,slope,dx,dy
114.000000,0.943008,0.942416,-0.001513,0,0
114.199997,0.942721,0.942106,-0.001635,0,0
114.400002,0.942410,0.941771,-0.001762,0,0
114.599998,0.942075,0.941411,-0.001894,0,0
114.800003,0.941715,0.941024,-0.002032,0,0
115.000000,0.941328,0.940609,-0.002174,0,0
115.199997,0.940914,0.940165,-0.002323,0,0
115.400002,0.940472,0.939691,-0.002478,0,0
115.599998,0.939999,0.939186,-0.002640,0,0
115.800003,0.939496,0.938648,-0.002808,0,0
116.000000,0.938961,0.938077,-0.002984,0,0
116.199997,0.938392,0.937469,-0.003167,0,0
116.400002,0.937788,0.936825,-0.003358,0,0
116.599998,0.937148,0.936142,-0.003558,0,0
116.800003,0.936470,0.935419,-0.003766,0,0
117.000000,0.935751,0.934654,-0.003984,0,0
117.199997,0.934992,0.933844,-0.004212,0,0
117.400002,0.934188,0.932989,-0.004450,0,0
117.599998,0.933340,0.932085,-0.004699,0,0
117.800003,0.932444,0.931131,-0.004960,0,0
118.000000,0.931498,0.930124,-0.005232,0,0
118.199997,0.930500,0.929062,-0.005517,0,0
118.400002,0.929448,0.927943,-0.005816,0,0
118.599998,0.928339,0.926763,-0.006128,0,0
118.800003,0.927170,0.925519,-0.006456,0,0
119.000000,0.925939,0.924210,-0.006798,0,0
119.199997,0.924642,0.922831,-0.007157,0,0
119.400002,0.923276,0.921379,-0.007533,0,0
119.599998,0.921838,0.919852,-0.007926,0,0
119.800003,0.920324,0.918244,-0.008338,0,0
120.000000,0.918731,0.916553,-0.008770,0,0
120.199997,0.917055,0.914775,-0.009221,0,0
120.400002,0.915292,0.912905,-0.009693,0,0
120.599998,0.913436,0.910939,-0.010187,0,0
120.800003,0.911485,0.908874,-0.010703,0,0
121.000000,0.909433,0.906703,-0.011243,0,0
121.199997,0.907276,0.904423,-0.011807,0,0
121.400002,0.905008,0.902028,-0.012395,0,0
121.599998,0.902623,0.899514,-0.013010,0,0
121.800003,0.900117,0.896875,-0.013650,0,0
122.000000,0.897484,0.894105,-0.014316,0,0
122.199997,0.894717,0.891201,-0.015010,0,0
122.400002,0.891811,0.888155,-0.015731,0,0
122.599998,0.888760,0.884962,-0.016479,0,0
122.800003,0.885556,0.881617,-0.017255,0,0
123.000000,0.882194,0.878114,-0.018059,0,0
123.199997,0.878667,0.874447,-0.018890,0,0
123.400002,0.874968,0.870610,-0.019747,0,0
123.599998,0.871090,0.866599,-0.020631,0,0
123.800003,0.867027,0.862407,-0.021539,0,0
124.000000,0.862772,0.858031,-0.022471,0,0
124.199997,0.858320,0.853464,-0.023426,0,0
124.400002,0.853662,0.848701,-0.024401,0,0
124.599998,0.848795,0.843740,-0.025394,0,0
124.800003,0.843712,0.838576,-0.026403,0,0
125.000000,0.838408,0.833206,-0.027426,0,0
125.199997,0.832879,0.827627,-0.028458,0,0
125.400002,0.827121,0.821837,-0.029497,0,0
125.599998,0.821132,0.815836,-0.030539,0,0
125.800003,0.814909,0.809621,-0.031581,0,0
126.000000,0.808451,0.803195,-0.032616,0,0
126.199997,0.801758,0.796557,-0.033642,0,0
126.400002,0.794831,0.789711,-0.034654,0,0
126.599998,0.787673,0.782659,-0.035647,0,0
126.800003,0.780288,0.775406,-0.036615,0,0
127.000000,0.772681,0.767957,-0.037555,0,0
127.199997,0.764859,0.760319,-0.038460,0,0
127.400002,0.756829,0.752498,-0.039327,0,0
127.599998,0.748601,0.744504,-0.040151,0,0
127.800003,0.740187,0.736345,-0.040927,0,0
128.000000,0.731597,0.728031,-0.041652,0,0
128.199997,0.722845,0.719575,-0.042322,0,0
128.399994,0.713946,0.710988,-0.042933,0,0
128.600006,0.704915,0.702281,-0.043482,0,0
128.800003,0.695767,0.693470,-0.043969,0,0
129.000000,0.686520,0.684566,-0.044390,0,0
129.199997,0.677191,0.675583,-0.044745,0,0
129.399994,0.667796,0.666536,-0.045033,0,0
129.600006,0.658352,0.657438,-0.045254,0,0
129.800003,0.648877,0.648304,-0.045409,0,0
130.000000,0.639387,0.639147,-0.045499,0,0
130.199997,0.629898,0.629980,-0.045526,0,0
130.399994,0.620425,0.620817,-0.045491,0,0
130.600006,0.610982,0.611668,-0.045398,0,0
130.800003,0.601584,0.602548,-0.045248,0,0
131.000000,0.592242,0.593466,-0.045045,0,0
131.199997,0.582968,0.584434,-0.044793,0,0
131.399994,0.573772,0.575460,-0.044495,0,0
131.600006,0.564663,0.566554,-0.044155,0,0
131.800003,0.555651,0.557724,-0.043775,0,0
132.000000,0.546740,0.548977,-0.043361,0,0
132.199997,0.537939,0.540320,-0.042915,0,0
132.399994,0.529251,0.531758,-0.042442,0,0
132.600006,0.520681,0.523297,-0.041944,0,0
132.800003,0.512233,0.514941,-0.041425,0,0
133.000000,0.503909,0.506694,-0.040888,0,0
133.199997,0.495711,0.498558,-0.040336,0,0
133.399994,0.487641,0.490537,-0.039772,0,0
133.600006,0.479698,0.482632,-0.039198,0,0
133.800003,0.471885,0.474844,-0.038617,0,0
134.000000,0.464200,0.467176,-0.038031,0,0
134.199997,0.456643,0.459627,-0.037441,0,0
134.399994,0.449214,0.452198,-0.036849,0,0
134.600006,0.441911,0.444888,-0.036258,0,0
134.800003,0.434734,0.437698,-0.035667,0,0
135.000000,0.427681,0.430626,-0.035079,0,0
135.199997,0.420751,0.423674,-0.034494,0,0
135.399994,0.413942,0.416838,-0.033914,0,0
135.600006,0.407252,0.410118,-0.033339,0,0
135.800003,0.400680,0.403514,-0.032769,0,0
136.000000,0.394223,0.397023,-0.032206,0,0
136.199997,0.387881,0.390645,-0.031650,0,0
136.399994,0.381652,0.384377,-0.031100,0,0
136.600006,0.375532,0.378219,-0.030558,0,0
136.800003,0.369522,0.372169,-0.030024,0,0
137.000000,0.363618,0.366225,-0.029497,0,0
137.199997,0.357819,0.360386,-0.028978,0,0
137.399994,0.352124,0.354649,-0.028468,0,0
137.600006,0.346530,0.349014,-0.027965,0,0
137.800003,0.341035,0.343479,-0.027471,0,0
138.000000,0.335639,0.338041,-0.026984,0,0
138.199997,0.330338,0.332701,-0.026506,0,0
138.399994,0.325132,0.327455,-0.026036,0,0
138.600006,0.320019,0.322301,-0.025573,0,0
138.800003,0.314997,0.317240,-0.025119,0,0
139.000000,0.310065,0.312269,-0.024672,0,0
139.199997,0.305221,0.307387,-0.024233,0,0
139.399994,0.300463,0.302591,-0.023802,0,0
139.600006,0.295790,0.297880,-0.023378,0,0
139.800003,0.291200,0.293254,-0.022962,0,0
140.000000,0.286692,0.288710,-0.022553,0,0
140.199997,0.282264,0.284247,-0.022151,0,0
140.399994,0.277916,0.279863,-0.021756,0,0
140.600006,0.273645,0.275557,-0.021368,0,0
140.800003,0.269450,0.271329,-0.020987,0,0
141.000000,0.265330,0.267176,-0.020613,0,0
141.199997,0.261284,0.263097,-0.020245,0,0
141.399994,0.257310,0.259090,-0.019884,0,0
141.600006,0.253406,0.255155,-0.019530,0,0
141.800003,0.249573,0.251290,-0.019181,0,0
142.000000,0.245807,0.247494,-0.018839,0,0
142.199997,0.242109,0.243766,-0.018503,0,0
142.399994,0.238477,0.240105,-0.018173,0,0
142.600006,0.234910,0.236508,-0.017849,0,0
142.800003,0.231406,0.232976,-0.017531,0,0
143.000000,0.227965,0.229507,-0.017218,0,0
143.199997,0.224585,0.226099,-0.016911,0,0
143.399994,0.221265,0.222753,-0.016609,0,0
143.600006,0.218005,0.219466,-0.016313,0,0
143.800003,0.214803,0.216238,-0.016022,0,0
144.000000,0.211658,0.213067,-0.015736,0,0
144.199997,0.208569,0.209953,-0.015456,0,0
144.399994,0.205535,0.206894,-0.015180,0,0
144.600006,0.202555,0.203890,-0.014909,0,0
144.800003,0.199629,0.200940,-0.014643,0,0
145.000000,0.196754,0.198042,-0.014382,0,0
145.199997,0.193931,0.195196,-0.014125,0,0
145.399994,0.191158,0.192401,-0.013873,0,0
145.600006,0.188435,0.189655,-0.013626,0,0
145.800003,0.185760,0.186959,-0.013383,0,0
146.000000,0.183133,0.184310,-0.013144,0,0
146.199997,0.180553,0.181709,-0.012910,0,0
146.399994,0.178019,0.179155,-0.012679,0,0
146.600006,0.175530,0.176645,-0.012453,0,0
146.800003,0.173086,0.174181,-0.012231,0,0
147.000000,0.170685,0.171761,-0.012013,0,0
147.199997,0.168327,0.169384,-0.011798,0,0
147.399994,0.166011,0.167049,-0.011588,0,0
147.600006,0.163736,0.164755,-0.011381,0,0
147.800003,0.161502,0.162503,-0.011178,0,0
148.000000,0.159308,0.160291,-0.010979,0,0
148.199997,0.157153,0.158119,-0.010783,0,0
148.399994,0.155036,0.155985,-0.010591,0,0
148.600006,0.152957,0.153889,-0.010402,0,0
148.800003,0.150916,0.151830,-0.010216,0,0
149.000000,0.148910,0.149809,-0.010034,0,0
149.199997,0.146941,0.147823,-0.009855,0,0
149.399994,0.145006,0.145873,-0.009679,0,0
149.600006,0.143106,0.143957,-0.009506,0,0
149.800003,0.141240,0.142076,-0.009337,0,0
150.000000,0.139407,0.140228,-0.009170,0,0
150.199997,0.137607,0.138414,-0.009007,0,0
150.399994,0.135839,0.136631,-0.008846,0,0
150.600006,0.134103,0.134881,-0.008688,0,0
150.800003,0.132397,0.133161,-0.008533,0,0
151.000000,0.130722,0.131473,-0.008381,0,0
151.199997,0.129077,0.129814,-0.008231,0,0
151.399994,0.127461,0.128185,-0.008085,0,0
151.600006,0.125874,0.126585,-0.007940,0,0
151.800003,0.124316,0.125014,-0.007799,0,0
152.000000,0.122785,0.123471,-0.007660,0,0
152.199997,0.121281,0.121955,-0.007523,0,0
152.399994,0.119805,0.120466,-0.007389,0,0
152.600006,0.118354,0.119004,-0.007257,0,0
152.800003,0.116930,0.117568,-0.007128,0,0
153.000000,0.115531,0.116158,-0.007000,0,0
153.199997,0.114156,0.114772,-0.006876,0,0
153.399994,0.112807,0.113412,-0.006753,0,0
153.600006,0.111481,0.112075,-0.006632,0,0
153.800003,0.110179,0.110763,-0.006514,0,0
154.000000,0.108901,0.109474,-0.006398,0,0
154.199997,0.107645,0.108208,-0.006284,0,0
154.399994,0.106411,0.106964,-0.006172,0,0
154.600006,0.105200,0.105743,-0.006062,0,0
154.800003,0.104010,0.104543,-0.005953,0,0
155.000000,0.102841,0.103365,-0.005847,0,0
155.199997,0.101694,0.102208,-0.005743,0,0
155.399994,0.100566,0.101071,-0.005640,0,0
155.600006,0.099459,0.099955,-0.005540,0,0
155.800003,0.098372,0.098859,-0.005441,0,0
156.000000,0.097304,0.097782,-0.005344,0,0
156.199997,0.096255,0.096725,-0.005249,0,0
156.399994,0.095224,0.095686,-0.005155,0,0
156.600006,0.094212,0.094666,-0.005063,0,0
156.800003,0.093219,0.093664,-0.004973,0,0
157.000000,0.092242,0.092680,-0.004884,0,0
157.199997,0.091284,0.091713,-0.004797,0,0
157.399994,0.090342,0.090764,-0.004711,0,0
157.600006,0.089417,0.089832,-0.004627,0,0
157.800003,0.088509,0.088916,-0.004545,0,0
158.000000,0.087617,0.088017,-0.004464,0,0
158.199997,0.086741,0.087133,-0.004384,0,0
158.399994,0.085880,0.086266,-0.004306,0,0
158.600006,0.085035,0.085414,-0.004229,0,0
158.800003,0.084205,0.084577,-0.004154,0,0
159.000000,0.083389,0.083755,-0.004079,0,0
159.199997,0.082589,0.082948,-0.004007,0,0
159.399994,0.081802,0.082155,-0.003935,0,0
159.600006,0.081030,0.081376,-0.003865,0,0
159.800003,0.080271,0.080611,-0.003796,0,0
160.000000,0.079526,0.079860,-0.003728,0,0
160.199997,0.078794,0.079122,-0.003662,0,0
160.399994,0.078075,0.078397,-0.003597,0,0
160.600006,0.077369,0.077686,-0.003532,0,0
160.800003,0.076676,0.076987,-0.003469,0,0
161.000000,0.075995,0.076300,-0.003407,0,0
161.199997,0.075326,0.075626,-0.003347,0,0
161.399994,0.074669,0.074963,-0.003287,0,0
161.600006,0.074024,0.074313,-0.003228,0,0
161.800003,0.073390,0.073674,-0.003171,0,0
162.000000,0.072768,0.073047,-0.003114,0,0
162.199997,0.072156,0.072430,-0.003059,0,0
162.399994,0.071556,0.071825,-0.003004,0,0
162.600006,0.070966,0.071231,-0.002950,0,0
162.800003,0.070387,0.070647,-0.002898,0,0
163.000000,0.069818,0.070073,-0.002846,0,0
163.199997,0.069260,0.069510,-0.002795,0,0
163.399994,0.068711,0.068957,-0.002746,0,0
163.600006,0.068172,0.068413,-0.002697,0,0
163.800003,0.067643,0.067880,-0.002648,0,0
164.000000,0.067123,0.067356,-0.002601,0,0
164.199997,0.066612,0.066841,-0.002555,0,0
164.399994,0.066111,0.066335,-0.002509,0,0
164.600006,0.065618,0.065839,-0.002465,0,0
164.800003,0.065134,0.065351,-0.002421,0,0
165.000000,0.064659,0.064872,-0.002377,0,0
165.199997,0.064193,0.064402,-0.002335,0,0
165.399994,0.063734,0.063940,-0.002293,0,0
165.600006,0.063284,0.063486,-0.002252,0,0
165.800003,0.062842,0.063040,-0.002212,0,0
166.000000,0.062408,0.062602,-0.002173,0,0
166.199997,0.061981,0.062172,-0.002134,0,0
166.399994,0.061562,0.061750,-0.002096,0,0
166.600006,0.061151,0.061335,-0.002059,0,0
166.800003,0.060747,0.060928,-0.002022,0,0
167.000000,0.060350,0.060528,-0.001986,0,0
167.199997,0.059960,0.060135,-0.001950,0,0
167.399994,0.059577,0.059749,-0.001916,0,0
167.600006,0.059201,0.059370,-0.001881,0,0
167.800003,0.058832,0.058997,-0.001848,0,0
168.000000,0.058469,0.058632,-0.001815,0,0
168.199997,0.058113,0.058273,-0.001782,0,0
168.399994,0.057763,0.057920,-0.001751,0,0
168.600006,0.057420,0.057574,-0.001719,0,0
168.800003,0.057082,0.057233,-0.001689,0,0
169.000000,0.056751,0.056899,-0.001659,0,0
169.199997,0.056425,0.056571,-0.001629,0,0
169.399994,0.056105,0.056249,-0.001600,0,0
169.600006,0.055791,0.055932,-0.001571,0,0
169.800003,0.055483,0.055621,-0.001543,0,0
170.000000,0.055180,0.055316,-0.001516,0,0
170.199997,0.054882,0.055016,-0.001489,0,0
170.399994,0.054590,0.054721,-0.001462,0,0
170.600006,0.054303,0.054432,-0.001436,0,0
170.800003,0.054021,0.054147,-0.001411,0,0
171.000000,0.053744,0.053868,-0.001385,0,0
171.199997,0.053472,0.053594,-0.001361,0,0
171.399994,0.053205,0.053325,-0.001336,0,0
171.600006,0.052943,0.053060,-0.001312,0,0
171.800003,0.052685,0.052801,-0.001289,0,0
172.000000,0.052432,0.052546,-0.001266,0,0
172.199997,0.052184,0.052295,-0.001244,0,0
172.399994,0.051940,0.052049,-0.001221,0,0
172.600006,0.051700,0.051807,-0.001200,0,0
172.800003,0.051464,0.051570,-0.001178,0,0
173.000000,0.051233,0.051337,-0.001157,0,0
173.199997,0.051006,0.051108,-0.001137,0,0
173.399994,0.050783,0.050883,-0.001116,0,0
173.600006,0.050564,0.050662,-0.001096,0,0
173.800003,0.050348,0.050445,-0.001077,0,0
174.000000,0.050137,0.050232,-0.001058,0,0
174.199997,0.049930,0.050023,-0.001039,0,0
174.399994,0.049726,0.049817,-0.001020,0,0
174.600006,0.049525,0.049615,-0.001002,0,0
174.800003,0.049329,0.049417,-0.000984,0,0
175.000000,0.049136,0.049222,-0.000967,0,0
175.199997,0.048946,0.049031,-0.000949,0,0
175.399994,0.048759,0.048843,-0.000932,0,0
175.600006,0.048576,0.048658,-0.000916,0,0
175.800003,0.048397,0.048477,-0.000899,0,0
176.000000,0.048220,0.048299,-0.000883,0,0
176.199997,0.048047,0.048124,-0.000868,0,0
176.399994,0.047876,0.047953,-0.000852,0,0
176.600006,0.047709,0.047784,-0.000837,0,0
176.800003,0.047545,0.047619,-0.000822,0,0
177.000000,0.047384,0.047456,-0.000807,0,0
177.199997,0.047225,0.047296,-0.000793,0,0
177.399994,0.047069,0.047139,-0.000779,0,0
177.600006,0.046917,0.046985,-0.000765,0,0
177.800003,0.046766,0.046834,-0.000751,0,0
178.000000,0.046619,0.046685,-0.000738,0,0
178.199997,0.046474,0.046539,-0.000725,0,0
178.399994,0.046332,0.046396,-0.000712,0,0
178.600006,0.046192,0.046255,-0.000699,0,0
178.800003,0.046055,0.046116,-0.000687,0,0
179.000000,0.045920,0.045981,-0.000674,0,0
179.199997,0.045788,0.045847,-0.000662,0,0
179.399994,0.045658,0.045716,-0.000650,0,0
179.600006,0.045530,0.045587,-0.000639,0,0
179.800003,0.045405,0.045461,-0.000627,0,0
180.000000,0.045282,0.045337,-0.000616,0,0
180.199997,0.045161,0.045215,-0.000605,0,0
180.399994,0.045042,0.045095,-0.000595,0,0
180.600006,0.044925,0.044977,-0.000584,0,0
180.800003,0.044810,0.044862,-0.000574,0,0
181.000000,0.044698,0.044748,-0.000563,0,0
181.199997,0.044587,0.044637,-0.000553,0,0
181.399994,0.044479,0.044527,-0.000543,0,0
181.600006,0.044372,0.044420,-0.000534,0,0
181.800003,0.044267,0.044314,-0.000524,0,0
182.000000,0.044164,0.044210,-0.000515,0,0
182.199997,0.044063,0.044109,-0.000506,0,0
182.399994,0.043964,0.044009,-0.000497,0,0
182.600006,0.043867,0.043910,-0.000488,0,0
182.800003,0.043771,0.043814,-0.000479,0,0
183.000000,0.043677,0.043719,-0.000470,0,0
183.199997,0.043585,0.043626,-0.000462,0,0
183.399994,0.043494,0.043535,-0.000454,0,0
183.600006,0.043405,0.043445,-0.000446,0,0
183.800003,0.043317,0.043356,-0.000438,0,0
184.000000,0.043231,0.043270,-0.000430,0,0
184.199997,0.043147,0.043185,-0.000422,0,0
184.399994,0.043064,0.043101,-0.000415,0,0
184.600006,0.042983,0.043019,-0.000407,0,0
184.800003,0.042903,0.042939,-0.000400,0,0
185.000000,0.042824,0.042859,-0.000393,0,0
185.199997,0.042747,0.042782,-0.000386,0,0
185.399994,0.042671,0.042705,-0.000379,0,0
185.600006,0.042597,0.042630,-0.000372,0,0
185.800003,0.042524,0.042556,-0.000366,0,0
186.000000,0.042452,0.042484,-0.000359,0,0
186.199997,0.042381,0.042413,-0.000353,0,0
186.399994,0.042312,0.042343,-0.000346,0,0
186.600006,0.042244,0.042275,-0.000340,0,0
186.800003,0.042177,0.042207,-0.000334,0,0
187.000000,0.042112,0.042141,-0.000328,0,0
187.199997,0.042047,0.042076,-0.000322,0,0
187.399994,0.041984,0.042012,-0.000317,0,0
187.600006,0.041922,0.041950,-0.000311,0,0
187.800003,0.041861,0.041888,-0.000305,0,0
188.000000,0.041801,0.041828,-0.000300,0,0
188.199997,0.041742,0.041768,-0.000295,0,0
188.399994,0.041684,0.041710,-0.000289,0,0
188.600006,0.041627,0.041653,-0.000284,0,0
188.800003,0.041572,0.041597,-0.000279,0,0
189.000000,0.041517,0.041541,-0.000274,0,0
189.199997,0.041463,0.041487,-0.000269,0,0
189.399994,0.041410,0.041434,-0.000264,0,0
189.600006,0.041358,0.041381,-0.000260,0,0
189.800003,0.041307,0.041330,-0.000255,0,0
190.000000,0.041257,0.041280,-0.000251,0,0
190.199997,0.041208,0.041230,-0.000246,0,0
190.399994,0.041160,0.041181,-0.000242,0,0
190.600006,0.041112,0.041134,-0.000237,0,0
190.800003,0.041066,0.041087,-0.000233,0,0
191.000000,0.041020,0.041040,-0.000229,0,0
191.199997,0.040975,0.040995,-0.000225,0,0
191.399994,0.040931,0.040951,-0.000221,0,0
191.600006,0.040887,0.040907,-0.000217,0,0
191.800003,0.040845,0.040864,-0.000213,0,0
192.000000,0.040803,0.040822,-0.000209,0,0
192.199997,0.040762,0.040780,-0.000206,0,0
192.399994,0.040722,0.040740,-0.000202,0,0
192.600006,0.040682,0.040700,-0.000198,0,0
192.800003,0.040643,0.040660,-0.000195,0,0
193.000000,0.040605,0.040622,-0.000191,0,0
193.199997,0.040567,0.040584,-0.000188,0,0
193.399994,0.040530,0.040547,-0.000185,0,0
193.600006,0.040494,0.040510,-0.000181,0,0
193.800003,0.040459,0.040475,-0.000178,0,0
194.000000,0.040424,0.040439,-0.000175,0,0
194.199997,0.040389,0.040405,-0.000172,0,0
194.399994,0.040356,0.040371,-0.000169,0,0
194.600006,0.040322,0.040337,-0.000166,0,0
194.800003,0.040290,0.040305,-0.000163,0,0
195.000000,0.040258,0.040272,-0.000160,0,0
195.199997,0.040227,0.040241,-0.000157,0,0
195.399994,0.040196,0.040210,-0.000154,0,0
195.600006,0.040166,0.040179,-0.000151,0,0
195.800003,0.040136,0.040149,-0.000149,0,0
196.000000,0.040107,0.040120,-0.000146,0,0
196.199997,0.040078,0.040091,-0.000143,0,0
196.399994,0.040050,0.040063,-0.000141,0,0
196.600006,0.040022,0.040035,-0.000138,0,0
196.800003,0.039995,0.040007,-0.000136,0,0
197.000000,0.039968,0.039980,-0.000133,0,0
197.199997,0.039942,0.039954,-0.000131,0,0
197.399994,0.039917,0.039928,-0.000129,0,0
197.600006,0.039891,0.039903,-0.000126,0,0
197.800003,0.039866,0.039878,-0.000124,0,0
198.000000,0.039842,0.039853,-0.000122,0,0
198.199997,0.039818,0.039829,-0.000120,0,0
198.399994,0.039795,0.039805,-0.000118,0,0
198.600006,0.039772,0.039782,-0.000116,0,0
198.800003,0.039749,0.039759,-0.000113,0,0
199.000000,0.039727,0.039737,-0.000111,0,0
199.199997,0.039705,0.039715,-0.000110,0,0
199.399994,0.039683,0.039693,-0.000108,0,0
199.600006,0.039662,0.039672,-0.000106,0,0
199.800003,0.039641,0.039651,-0.000104,0,0
200.000000,0.039621,0.039630,-0.000102,0,0
200.199997,0.039601,0.039610,-0.000100,0,0
200.399994,0.039581,0.039590,-0.000098,0,0
200.600006,0.039562,0.039571,-0.000097,0,0
200.800003,0.039543,0.039552,-0.000095,0,0
201.000000,0.039525,0.039533,-0.000093,0,0
201.199997,0.039506,0.039514,-0.000091,0,0
201.399994,0.039488,0.039496,-0.000090,0,0
201.600006,0.039471,0.039478,-0.000088,0,0
201.800003,0.039453,0.039461,-0.000087,0,0
202.000000,0.039436,0.039444,-0.000085,0,0
202.199997,0.039420,0.039427,-0.000084,0,0
202.399994,0.039403,0.039410,-0.000082,0,0
202.600006,0.039387,0.039394,-0.000081,0,0
202.800003,0.039371,0.039378,-0.000079,0,0
203.000000,0.039356,0.039363,-0.000078,0,0
203.199997,0.039340,0.039347,-0.000076,0,0
203.399994,0.039325,0.039332,-0.000075,0,0
203.600006,0.039311,0.039317,-0.000074,0,0
203.800003,0.039296,0.039303,-0.000072,0,0
204.000000,0.039282,0.039288,-0.000071,0,0
204.199997,0.039268,0.039274,-0.000070,0,0
204.399994,0.039254,0.039261,-0.000068,0,0
204.600006,0.039241,0.039247,-0.000067,0,0
204.800003,0.039228,0.039234,-0.000066,0,0
205.000000,0.039215,0.039221,-0.000065,0,0
205.199997,0.039202,0.039208,-0.000064,0,0
205.399994,0.039190,0.039195,-0.000063,0,0
205.600006,0.039177,0.039183,-0.000062,0,0
205.800003,0.039165,0.039171,-0.000060,0,0
206.000000,0.039153,0.039159,-0.000059,0,0
206.199997,0.039142,0.039147,-0.000058,0,0
206.399994,0.039130,0.039135,-0.000057,0,0
206.600006,0.039119,0.039124,-0.000056,0,0
206.800003,0.039108,0.039113,-0.000055,0,0
207.000000,0.039097,0.039102,-0.000054,0,0
207.199997,0.039086,0.039091,-0.000053,0,0
207.399994,0.039076,0.039081,-0.000052,0,0
207.600006,0.039066,0.039070,-0.000051,0,0
207.800003,0.039056,0.039060,-0.000050,0,0
208.000000,0.039046,0.039050,-0.000050,0,0
208.199997,0.039036,0.039040,-0.000049,0,0
208.399994,0.039026,0.039031,-0.000048,0,0
208.600006,0.039017,0.039021,-0.000047,0,0
208.800003,0.039008,0.039012,-0.000046,0,0
209.000000,0.038999,0.039003,-0.000045,0,0
209.199997,0.038990,0.038994,-0.000044,0,0
209.399994,0.038981,0.038985,-0.000044,0,0
209.600006,0.038972,0.038976,-0.000043,0,0
209.800003,0.038964,0.038968,-0.000042,0,0
210.000000,0.038956,0.038960,-0.000041,0,0
210.199997,0.038948,0.038951,-0.000041,0,0
210.399994,0.038940,0.038943,-0.000040,0,0
210.600006,0.038932,0.038935,-0.000039,0,0
210.800003,0.038924,0.038928,-0.000039,0,0
211.000000,0.038917,0.038920,-0.000038,0,0
211.199997,0.038909,0.038913,-0.000037,0,0
211.399994,0.038902,0.038905,-0.000037,0,0
211.600006,0.038895,0.038898,-0.000036,0,0
211.800003,0.038888,0.038891,-0.000035,0,0
212.000000,0.038881,0.038884,-0.000035,0,0
212.199997,0.038874,0.038877,-0.000034,0,0
212.399994,0.038867,0.038870,-0.000033,0,0
212.600006,0.038861,0.038864,-0.000033,0,0
212.800003,0.038854,0.038857,-0.000032,0,0
213.000000,0.038848,0.038851,-0.000032,0,0
213.199997,0.038842,0.038845,-0.000031,0,0
213.399994,0.038836,0.038838,-0.000031,0,0
213.600006,0.038830,0.038832,-0.000030,0,0
213.800003,0.038824,0.038826,-0.000029,0,0
214.000000,0.038818,0.038821,-0.000029,0,0
214.199997,0.038812,0.038815,-0.000028,0,0
214.399994,0.038807,0.038809,-0.000028,0,0
214.600006,0.038801,0.038804,-0.000027,0,0
214.800003,0.038796,0.038798,-0.000027,0,0
215.000000,0.038791,0.038793,-0.000026,0,0
215.199997,0.038785,0.038788,-0.000026,0,0
215.399994,0.038780,0.038783,-0.000026,0,0
215.600006,0.038775,0.038778,-0.000025,0,0
215.800003,0.038770,0.038773,-0.000025,0,0
216.000000,0.038766,0.038768,-0.000024,0,0
216.199997,0.038761,0.038763,-0.000024,0,0
216.399994,0.038756,0.038758,-0.000023,0,0
216.600006,0.038752,0.038754,-0.000023,0,0
216.800003,0.038747,0.038749,-0.000022,0,0
217.000000,0.038743,0.038745,-0.000022,0,0
217.199997,0.038738,0.038740,-0.000022,0,0
217.399994,0.038734,0.038736,-0.000021,0,0
217.600006,0.038730,0.038732,-0.000021,0,0
217.800003,0.038726,0.038728,-0.000021,0,0
218.000000,0.038722,0.038724,-0.000020,0,0
218.199997,0.038718,0.038720,-0.000020,0,0
218.399994,0.038714,0.038716,-0.000019,0,0
218.600006,0.038710,0.038712,-0.000019,0,0
218.800003,0.038706,0.038708,-0.000019,0,0
219.000000,0.038703,0.038704,-0.000018,0,0
219.199997,0.038699,0.038701,-0.000018,0,0
219.399994,0.038696,0.038697,-0.000018,0,0
219.600006,0.038692,0.038694,-0.000017,0,0
219.800003,0.038689,0.038690,-0.000017,0,0
220.000000,0.038685,0.038687,-0.000017,0,0
220.199997,0.038682,0.038683,-0.000017,0,0
220.399994,0.038679,0.038680,-0.000016,0,0
220.600006,0.038676,0.038677,-0.000016,0,0
220.800003,0.038672,0.038674,-0.000016,0,0
221.000000,0.038669,0.038671,-0.000015,0,0
221.199997,0.038666,0.038668,-0.000015,0,0
221.399994,0.038663,0.038665,-0.000015,0,0
221.600006,0.038660,0.038662,-0.000015,0,0
221.800003,0.038658,0.038659,-0.000014,0,0
222.000000,0.038655,0.038656,-0.000014,0,0
222.199997,0.038652,0.038653,-0.000014,0,0
222.399994,0.038649,0.038650,-0.000014,0,0
222.600006,0.038647,0.038648,-0.000013,0,0
222.800003,0.038644,0.038645,-0.000013,0,0
223.000000,0.038641,0.038643,-0.000013,0,0
223.199997,0.038639,0.038640,-0.000013,0,0
223.399994,0.038636,0.038637,-0.000012,0,0
223.600006,0.038634,0.038635,-0.000012,0,0
223.800003,0.038632,0.038633,-0.000012,0,0
224.000000,0.038629,0.038630,-0.000012,0,0
224.199997,0.038627,0.038628,-0.000012,0,0
224.399994,0.038625,0.038626,-0.000011,0,0
224.600006,0.038622,0.038623,-0.000011,0,0
224.800003,0.038620,0.038621,-0.000011,0,0
225.000000,0.038618,0.038619,-0.000011,0,0
225.199997,0.038616,0.038617,-0.000011,0,0
225.399994,0.038614,0.038615,-0.000010,0,0
225.600006,0.038612,0.038613,-0.000010,0,0
