x,y
279.799988,0.038501
280.000000,0.038501
280.200012,0.038501
280.399994,0.038501
280.600006,0.038501
280.799988,0.038501
281.000000,0.038501
281.200012,0.038501
281.399994,0.038501
281.600006,0.038501
281.799988,0.038501
282.000000,0.038501
282.200012,0.038501
282.399994,0.038501
282.600006,0.038501
282.799988,0.038501
283.000000,0.038501
283.200012,0.038501
283.399994,0.038501
283.600006,0.038501
283.799988,0.038501
284.000000,0.038501
284.200012,0.038501
284.399994,0.038501
284.600006,0.038501
284.799988,0.038501
285.000000,0.038501
285.200012,0.038501
285.399994,0.038501
285.600006,0.038500
285.799988,0.038500
286.000000,0.038500
286.200012,0.038500
286.399994,0.038500
286.600006,0.038500
286.799988,0.038500
287.000000,0.038500
287.200012,0.038500
287.399994,0.038500
287.600006,0.038500
287.799988,0.038500
288.000000,0.038500
288.200012,0.038500
288.399994,0.038500
288.600006,0.038500
288.799988,0.038500
289.000000,0.038500
289.200012,0.038500
289.399994,0.038500
289.600006,0.038500
289.799988,0.038500
290.000000,0.038500
290.200012,0.038500
290.399994,0.038500
290.600006,0.038500
290.799988,0.038500
291.000000,0.038500
291.200012,0.038500
291.399994,0.038500
291.600006,0.038500
291.799988,0.038500
292.000000,0.038500
292.200012,0.038500
292.399994,0.038500
292.600006,0.038500
292.799988,0.038500
293.000000,0.038500
293.200012,0.038500
293.399994,0.038500
293.600006,0.038500
293.799988,0.038500
294.000000,0.038500
294.200012,0.038500
294.399994,0.038500
294.600006,0.038500
294.799988,0.038500
295.000000,0.038500
295.200012,0.038500
295.399994,0.038500
295.600006,0.038500
295.799988,0.038500
296.000000,0.038500
296.200012,0.038500
296.399994,0.038500
296.600006,0.038500
296.799988,0.038500
297.000000,0.038500
297.200012,0.038500
297.399994,0.038500
297.600006,0.038500
297.799988,0.038500
298.000000,0.038500
298.200012,0.038500
298.399994,0.038500
298.600006,0.038500
298.799988,0.038500
299.000000,0.038500
299.200012,0.038500
299.399994,0.038500
299.600006,0.038500
299.799988,0.038500
300.000000,0.038500
300.200012,0.038500
300.399994,0.038500
300.600006,0.038500
300.799988,0.038500
301.000000,0.038500
301.200012,0.038500
301.399994,0.038500
301.600006,0.038500
301.799988,0.038500
302.000000,0.038500
302.200012,0.038500
302.399994,0.038500
302.600006,0.038500
302.799988,0.038500
303.000000,0.038500
303.200012,0.038500
303.399994,0.038500
303.600006,0.038500
303.799988,0.038500
304.000000,0.038500
304.200012,0.038500
304.399994,0.038500
304.600006,0.038500
304.799988,0.038500
305.000000,0.038500
305.200012,0.038500
305.399994,0.038500
305.600006,0.038500
305.799988,0.038500
306.000000,0.038500
306.200012,0.038500
306.399994,0.038500
306.600006,0.038500
306.799988,0.038500
307.000000,0.038500
307.200012,0.038500
307.399994,0.038500
307.600006,0.038500
307.799988,0.038500
308.000000,0.038500
308.200012,0.038500
308.399994,0.038500
308.600006,0.038500
308.799988,0.038500
309.000000,0.038500
309.200012,0.038500
309.399994,0.038500
309.600006,0.038500
309.799988,0.038500
310.000000,0.038500
310.200012,0.038500
310.399994,0.038500
310.600006,0.038500
310.799988,0.038500
311.000000,0.038500
311.200012,0.038500
311.399994,0.038500
311.600006,0.038500
311.799988,0.038500
312.000000,0.038500
312.200012,0.038500
312.399994,0.038500
312.600006,0.038500
312.799988,0.038500
313.000000,0.038500
313.200012,0.038500
313.399994,0.038500
313.600006,0.038500
313.799988,0.038500
314.000000,0.038500
314.200012,0.038500
314.399994,0.038500
314.600006,0.038500
314.799988,0.038500
315.000000,0.038500
315.200012,0.038500
315.399994,0.038500
315.600006,0.038500
315.799988,0.038500
316.000000,0.038500
316.200012,0.038500
316.399994,0.038500
316.600006,0.038500
316.799988,0.038500
317.000000,0.038500
317.200012,0.038500
317.399994,0.038500
317.600006,0.038500
317.799988,0.038500
318.000000,0.038500
318.200012,0.038500
318.399994,0.038500
318.600006,0.038500
318.799988,0.038500
319.000000,0.038500
319.200012,0.038500
319.399994,0.038500
319.600006,0.038500
319.799988,0.038500
320.000000,0.038500
320.200012,0.038500
320.399994,0.038500
320.600006,0.038500
320.799988,0.038500
321.000000,0.038500
321.200012,0.038500
321.399994,0.038500
321.600006,0.038500
321.799988,0.038500
322.000000,0.038500
322.200012,0.038500
322.399994,0.038500
322.600006,0.038500
322.799988,0.038500
323.000000,0.038500
323.200012,0.038500
323.399994,0.038500
323.600006,0.038500
323.799988,0.038500
324.000000,0.038500
324.200012,0.038500
324.399994,0.038500
324.600006,0.038500
324.799988,0.038500
325.000000,0.038500
325.200012,0.038500
325.399994,0.038500
325.600006,0.038500
325.799988,0.038500
326.000000,0.038500
326.200012,0.038500
326.399994,0.038500
326.600006,0.038500
326.799988,0.038500
327.000000,0.038500
327.200012,0.038500
327.399994,0.038500
327.600006,0.038500
327.799988,0.038500
328.000000,0.038500
328.200012,0.038500
328.399994,0.038500
328.600006,0.038500
328.799988,0.038500
329.000000,0.038500
329.200012,0.038500
329.399994,0.038500
329.600006,0.038500
329.799988,0.038500
330.000000,0.038500
330.200012,0.038500
330.399994,0.038500
330.600006,0.038500
330.799988,0.038500
331.000000,0.038500
331.200012,0.038500
331.399994,0.038500
331.600006,0.038500
331.799988,0.038500
332.000000,0.038500
332.200012,0.038500
332.399994,0.038500
332.600006,0.038500
332.799988,0.038500
333.000000,0.038500
333.200012,0.038500
333.399994,0.038500
333.600006,0.038500
333.799988,0.038500
334.000000,0.038500
334.200012,0.038500
334.399994,0.038500
334.600006,0.038500
334.799988,0.038500
335.000000,0.038500
335.200012,0.038500
335.399994,0.038500
335.600006,0.038500
335.799988,0.038500
336.000000,0.038500
336.200012,0.038500
336.399994,0.038500
336.600006,0.038500
336.799988,0.038500
337.000000,0.038500
337.200012,0.038500
337.399994,0.038500
337.600006,0.038500
337.799988,0.038500
338.000000,0.038500
338.200012,0.038500
338.399994,0.038500
338.600006,0.038500
338.799988,0.038500
339.000000,0.038500
339.200012,0.038500
339.399994,0.038500
339.600006,0.038500
339.799988,0.038500
340.000000,0.038500
340.200012,0.038500
340.399994,0.038500
340.600006,0.038500
340.799988,0.038500
341.000000,0.038500
341.200012,0.038500
341.399994,0.038500
341.600006,0.038500
341.799988,0.038500
342.000000,0.038500
342.200012,0.038500
342.399994,0.038500
342.600006,0.038500
342.799988,0.038500
343.000000,0.038500
343.200012,0.038500
343.399994,0.038500
343.600006,0.038500
343.799988,0.038500
344.000000,0.038500
344.200012,0.038500
344.399994,0.038500
344.600006,0.038500
344.799988,0.038500
345.000000,0.038500
345.200012,0.038500
345.399994,0.038500
345.600006,0.038500
345.799988,0.038500
346.000000,0.038500
346.200012,0.038500
346.399994,0.038500
346.600006,0.038500
346.799988,0.038500
347.000000,0.038500
347.200012,0.038500
347.399994,0.038500
347.600006,0.038500
347.799988,0.038500
348.000000,0.038500
348.200012,0.038500
348.399994,0.038500
348.600006,0.038500
348.799988,0.038500
349.000000,0.038500
349.200012,0.038500
349.399994,0.038500
349.600006,0.038500
349.799988,0.038500
350.000000,0.038500
350.200012,0.038500
350.399994,0.038500
350.600006,0.038500
350.799988,0.038500
351.000000,0.038500
351.200012,0.038500
351.399994,0.038500
351.600006,0.038500
351.799988,0.038500
352.000000,0.038500
352.200012,0.038500
352.399994,0.038500
352.600006,0.038500
352.799988,0.038500
353.000000,0.038500
353.200012,0.038500
353.399994,0.038500
353.600006,0.038500
353.799988,0.038500
354.000000,0.038500
354.200012,0.038500
354.399994,0.038500
354.600006,0.038500
354.799988,0.038500
355.000000,0.038500
355.200012,0.038500
355.399994,0.038500
355.600006,0.038500
355.799988,0.038500
356.000000,0.038500
356.200012,0.038500
356.399994,0.038500
356.600006,0.038500
356.799988,0.038500
357.000000,0.038500
357.200012,0.038500
357.399994,0.038500
357.600006,0.038500
357.799988,0.038500
358.000000,0.038500
358.200012,0.038500
358.399994,0.038500
358.600006,0.038500
358.799988,0.038500
359.000000,0.038500
359.200012,0.038500
359.399994,0.038500
359.600006,0.038500
359.799988,0.038500
360.000000,0.038500
360.200012,0.038500
360.399994,0.038500
360.600006,0.038500
360.799988,0.038500
361.000000,0.038500
361.200012,0.038500
361.399994,0.038500
361.600006,0.038500
361.799988,0.038500
362.000000,0.038500
362.200012,0.038500
362.399994,0.038500
362.600006,0.038500
362.799988,0.038500
363.000000,0.038500
363.200012,0.038500
363.399994,0.038500
363.600006,0.038500
363.799988,0.038500
364.000000,0.038500
364.200012,0.038500
364.399994,0.038500
364.600006,0.038500
364.799988,0.038500
365.000000,0.038500
365.200012,0.038500
365.399994,0.038500
365.600006,0.038500
365.799988,0.038500
366.000000,0.038500
366.200012,0.038500
366.399994,0.038500
366.600006,0.038500
366.799988,0.038500
367.000000,0.038500
367.200012,0.038500
367.399994,0.038500
367.600006,0.038500
367.799988,0.038500
368.000000,0.038500
368.200012,0.038500
368.399994,0.038500
368.600006,0.038500
368.799988,0.038500
369.000000,0.038500
369.200012,0.038500
369.399994,0.038500
369.600006,0.038500
369.799988,0.038500
370.000000,0.038500
370.200012,0.038500
370.399994,0.038500
370.600006,0.038500
370.799988,0.038500
371.000000,0.038500
371.200012,0.038500
371.399994,0.038500
371.600006,0.038500
371.799988,0.038500
372.000000,0.038500
372.200012,0.038500
372.399994,0.038500
372.600006,0.038500
372.799988,0.038500
373.000000,0.038500
373.200012,0.038500
373.399994,0.038500
373.600006,0.038500
373.799988,0.038500
374.000000,0.038500
374.200012,0.038500
374.399994,0.038500
374.600006,0.038500
374.799988,0.038500
375.000000,0.038500
375.200012,0.038500
375.399994,0.038500
375.600006,0.038500
375.799988,0.038500
376.000000,0.038500
376.200012,0.038500
376.399994,0.038500
376.600006,0.038500
376.799988,0.038500
377.000000,0.038500
377.200012,0.038500
377.399994,0.038500
377.600006,0.038500
377.799988,0.038500
378.000000,0.038500
378.200012,0.038500
378.399994,0.038500
378.600006,0.038500
378.799988,0.038500
379.000000,0.038500
379.200012,0.038500
379.399994,0.038500
379.600006,0.038500
379.799988,0.038500
380.000000,0.038500
380.200012,0.038500
380.399994,0.038500
380.600006,0.038500
380.799988,0.038500
381.000000,0.038500
381.200012,0.038500
381.399994,0.038500
381.600006,0.038500
381.799988,0.038500
382.000000,0.038500
382.200012,0.038500
382.399994,0.038500
382.600006,0.038500
382.799988,0.038500
383.000000,0.038500
383.200012,0.038500
383.399994,0.038500
383.600006,0.038500
383.799988,0.038500
384.000000,0.038500
384.200012,0.038500
384.399994,0.038500
384.600006,0.038500
384.799988,0.038500
385.000000,0.038500
385.200012,0.038500
385.399994,0.038500
385.600006,0.038500
385.799988,0.038500
386.000000,0.038500
386.200012,0.038500
386.399994,0.038500
386.600006,0.038500
386.799988,0.038500
387.000000,0.038500
387.200012,0.038500
387.399994,0.038500
387.600006,0.038500
387.799988,0.038500
388.000000,0.038500
388.200012,0.038500
388.399994,0.038500
388.600006,0.038500
388.799988,0.038500
389.000000,0.038500
389.200012,0.038500
389.399994,0.038500
389.600006,0.038500
389.799988,0.038500
390.000000,0.038500
390.200012,0.038500
390.399994,0.038500
390.600006,0.038500
390.799988,0.038500
391.000000,0.038500
391.200012,0.038500
391.399994,0.038500
391.600006,0.038500
391.799988,0.038500
392.000000,0.038500
392.200012,0.038500
392.399994,0.038500
392.600006,0.038500
392.799988,0.038500
393.000000,0.038500
393.200012,0.038500
393.399994,0.038500
393.600006,0.038500
393.799988,0.038500
394.000000,0.038500
394.200012,0.038500
394.399994,0.038500
394.600006,0.038500
394.799988,0.038500
395.000000,0.038500
395.200012,0.038500
395.399994,0.038500
395.600006,0.038500
395.799988,0.038500
396.000000,0.038500
396.200012,0.038500
396.399994,0.038500
396.600006,0.038500
396.799988,0.038500
397.000000,0.038500
397.200012,0.038500
397.399994,0.038500
397.600006,0.038500
397.799988,0.038500
398.000000,0.038500
398.200012,0.038500
398.399994,0.038500
398.600006,0.038500
398.799988,0.038500
399.000000,0.038500
399.200012,0.038500
399.399994,0.038500
399.600006,0.038500
399.799988,0.038500
400.000000,0.038500
400.200012,0.038500
400.399994,0.038500
400.600006,0.038500
400.799988,0.038500
401.000000,0.038500
401.200012,0.038500
401.399994,0.038500
401.600006,0.038500
401.799988,0.038500
402.000000,0.038500
402.200012,0.038500
402.399994,0.038500
402.600006,0.038500
402.799988,0.038500
403.000000,0.038500
403.200012,0.038500
403.399994,0.038500
403.600006,0.038500
403.799988,0.038500
404.000000,0.038500
404.200012,0.038500
404.399994,0.038500
404.600006,0.038500
404.799988,0.038500
405.000000,0.038500
405.200012,0.038500
405.399994,0.038500
405.600006,0.038500
405.799988,0.038500
406.000000,0.038500
406.200012,0.038500
406.399994,0.038500
406.600006,0.038500
406.799988,0.038500
407.000000,0.038500
407.200012,0.038500
407.399994,0.038500
407.600006,0.038500
407.799988,0.038500
408.000000,0.038500
408.200012,0.038500
408.399994,0.038500
408.600006,0.038500
408.799988,0.038500
409.000000,0.038500
409.200012,0.038500
409.399994,0.038500
409.600006,0.038500
409.799988,0.038500
410.000000,0.038500
410.200012,0.038500
410.399994,0.038500
410.600006,0.038500
410.799988,0.038500
411.000000,0.038500
411.200012,0.038500
411.399994,0.038500
411.600006,0.038500
411.799988,0.038500
412.000000,0.038500
412.200012,0.038500
412.399994,0.038500
412.600006,0.038500
412.799988,0.038500
413.000000,0.038500
413.200012,0.038500
413.399994,0.038500
413.600006,0.038500
413.799988,0.038500
414.000000,0.038500
414.200012,0.038500
414.399994,0.038500
414.600006,0.038500
414.799988,0.038500
415.000000,0.038500
415.200012,0.038500
415.399994,0.038500
415.600006,0.038500
415.799988,0.038500
416.000000,0.038500
416.200012,0.038500
416.399994,0.038500
416.600006,0.038500
416.799988,0.038500
417.000000,0.038500
417.200012,0.038500
417.399994,0.038500
417.600006,0.038500
417.799988,0.038500
418.000000,0.038500
418.200012,0.038500
418.399994,0.038500
418.600006,0.038500
418.799988,0.038500
419.000000,0.038500
419.200012,0.038500
419.399994,0.038500
419.600006,0.038500
419.799988,0.038500
420.000000,0.038500
420.200012,0.038500
420.399994,0.038500
420.600006,0.038500
420.799988,0.038500
421.000000,0.038500
421.200012,0.038500
421.399994,0.038500
421.600006,0.038500
421.799988,0.038500
422.000000,0.038500
422.200012,0.038500
422.399994,0.038500
422.600006,0.038500
422.799988,0.038500
423.000000,0.038500
423.200012,0.038500
423.399994,0.038500
423.600006,0.038500
423.799988,0.038500
424.000000,0.038500
424.200012,0.038500
424.399994,0.038500
424.600006,0.038500
424.799988,0.038500
425.000000,0.038500
425.200012,0.038500
425.399994,0.038500
425.600006,0.038500
425.799988,0.038500
426.000000,0.038500
426.200012,0.038500
426.399994,0.038500
426.600006,0.038500
426.799988,0.038500
427.000000,0.038500
427.200012,0.038500
427.399994,0.038500
427.600006,0.038500
427.799988,0.038500
428.000000,0.038500
428.200012,0.038500
428.399994,0.038500
428.600006,0.038500
428.799988,0.038500
429.000000,0.038500
429.200012,0.038500
429.399994,0.038500
429.600006,0.038500
429.799988,0.038500
430.000000,0.038500
430.200012,0.038500
430.399994,0.038500
430.600006,0.038500
430.799988,0.038500
431.000000,0.038500
431.200012,0.038500
431.399994,0.038500
431.600006,0.038500
431.799988,0.038500
432.000000,0.038500
432.200012,0.038500
432.399994,0.038500
432.600006,0.038500
432.799988,0.038500
433.000000,0.038500
433.200012,0.038500
433.399994,0.038500
433.600006,0.038500
433.799988,0.038500
434.000000,0.038500
434.200012,0.038500
434.399994,0.038500
434.600006,0.038500
434.799988,0.038500
435.000000,0.038500
435.200012,0.038500
435.399994,0.038500
435.600006,0.038500
435.799988,0.038500
436.000000,0.038500
436.200012,0.038500
436.399994,0.038500
436.600006,0.038500
436.799988,0.038500
437.000000,0.038500
437.200012,0.038500
437.399994,0.038500
437.600006,0.038500
437.799988,0.038500
438.000000,0.038500
438.200012,0.038500
438.399994,0.038500
438.600006,0.038500
438.799988,0.038500
439.000000,0.038500
439.200012,0.038500
439.399994,0.038500
439.600006,0.038500
439.799988,0.038500
440.000000,0.038500
440.200012,0.038500
440.399994,0.038500
440.600006,0.038500
440.799988,0.038500
441.000000,0.038500
441.200012,0.038500
441.399994,0.038500
441.600006,0.038500
441.799988,0.038500
442.000000,0.038500
442.200012,0.038500
442.399994,0.038500
442.600006,0.038500
442.799988,0.038500
443.000000,0.038500
443.200012,0.038500
443.399994,0.038500
443.600006,0.038500
443.799988,0.038500
444.000000,0.038500
444.200012,0.038500
444.399994,0.038500
444.600006,0.038500
444.799988,0.038500
445.000000,0.038500
445.200012,0.038500
445.399994,0.038500
445.600006,0.038500
445.799988,0.038500
446.000000,0.038500
446.200012,0.038500
446.399994,0.038500
446.600006,0.038500
446.799988,0.038500
447.000000,0.038500
447.200012,0.038500
447.399994,0.038500
447.600006,0.038500
447.799988,0.038500
448.000000,0.038500
448.200012,0.038500
448.399994,0.038500
448.600006,0.038500
448.799988,0.038500
449.000000,0.038500
449.200012,0.038500
449.399994,0.038500
449.600006,0.038500
449.799988,0.038500
450.000000,0.038500
450.200012,0.038500
450.399994,0.038500
450.600006,0.038500
450.799988,0.038500
451.000000,0.038500
451.200012,0.038500
451.399994,0.038500
451.600006,0.038500
451.799988,0.038500
452.000000,0.038500
452.200012,0.038500
452.399994,0.038500
452.600006,0.038500
452.799988,0.038500
453.000000,0.038500
453.200012,0.038500
453.399994,0.038500
453.600006,0.038500
453.799988,0.038500
454.000000,0.038500
454.200012,0.038500
454.399994,0.038500
454.600006,0.038500
454.799988,0.038500
455.000000,0.038500
455.200012,0.038500
455.399994,0.038500
455.600006,0.038500
455.799988,0.038500
456.000000,0.038500
456.200012,0.038500
456.399994,0.038500
456.600006,0.038500
456.799988,0.038500
457.000000,0.038500
457.200012,0.038500
457.399994,0.038500
457.600006,0.038500
457.799988,0.038500
458.000000,0.038500
458.200012,0.038500
458.399994,0.038500
458.600006,0.038500
458.799988,0.038500
459.000000,0.038500
459.200012,0.038500
459.399994,0.038500
459.600006,0.038500
459.799988,0.038500
460.000000,0.038500
460.200012,0.038500
460.399994,0.038500
460.600006,0.038500
460.799988,0.038500
461.000000,0.038500
461.200012,0.038500
461.399994,0.038500
461.600006,0.038500
461.799988,0.038500
462.000000,0.038500
462.200012,0.038500
462.399994,0.038500
462.600006,0.038500
462.799988,0.038500
463.000000,0.038500
463.200012,0.038500
463.399994,0.038500
463.600006,0.038500
463.799988,0.038500
464.000000,0.038500
464.200012,0.038500
464.399994,0.038500
464.600006,0.038500
464.799988,0.038500
465.000000,0.038500
465.200012,0.038500
465.399994,0.038500
465.600006,0.038500
465.799988,0.038500
466.000000,0.038500
466.200012,0.038500
466.399994,0.038500
466.600006,0.038500
466.799988,0.038500
467.000000,0.038500
467.200012,0.038500
467.399994,0.038500
467.600006,0.038500
467.799988,0.038500
468.000000,0.038500
468.200012,0.038500
468.399994,0.038500
468.600006,0.038500
468.799988,0.038500
469.000000,0.038500
469.200012,0.038500
469.399994,0.038500
469.600006,0.038500
469.799988,0.038500
470.000000,0.038500
470.200012,0.038500
470.399994,0.038500
470.600006,0.038500
470.799988,0.038500
471.000000,0.038500
471.200012,0.038500
471.399994,0.038500
471.600006,0.038500
471.799988,0.038500
472.000000,0.038500
472.200012,0.038500
472.399994,0.038500
472.600006,0.038500
472.799988,0.038500
473.000000,0.038500
473.200012,0.038500
473.399994,0.038500
473.600006,0.038500
473.799988,0.038500
474.000000,0.038500
474.200012,0.038500
474.399994,0.038500
474.600006,0.038500
474.799988,0.038500
475.000000,0.038500
475.200012,0.038500
475.399994,0.038500
475.600006,0.038500
475.799988,0.038500
476.000000,0.038500
476.200012,0.038500
476.399994,0.038500
476.600006,0.038500
476.799988,0.038500
477.000000,0.038500
477.200012,0.038500
477.399994,0.038500
477.600006,0.038500
477.799988,0.038500
478.000000,0.038500
478.200012,0.038500
478.399994,0.038500
478.600006,0.038500
478.799988,0.038500
479.000000,0.038500
479.200012,0.038500
479.399994,0.038500
479.600006,0.038500
479.799988,0.038500
480.000000,0.038500
480.200012,0.038500
480.399994,0.038500
480.600006,0.038500
480.799988,0.038500
481.000000,0.038500
481.200012,0.038500
481.399994,0.038500
481.600006,0.038500
481.799988,0.038500
482.000000,0.038500
482.200012,0.038500
482.399994,0.038500
482.600006,0.038500
482.799988,0.038500
483.000000,0.038500
483.200012,0.038500
483.399994,0.038500
483.600006,0.038500
483.799988,0.038500
484.000000,0.038500
484.200012,0.038500
484.399994,0.038500
484.600006,0.038500
484.799988,0.038500
485.000000,0.038500
485.200012,0.038500
485.399994,0.038500
485.600006,0.038500
485.799988,0.038500
486.000000,0.038500
486.200012,0.038500
486.399994,0.038500
486.600006,0.038500
486.799988,0.038500
487.000000,0.038500
487.200012,0.038500
487.399994,0.038500
487.600006,0.038500
487.799988,0.038500
488.000000,0.038500
488.200012,0.038500
488.399994,0.038500
488.600006,0.038500
488.799988,0.038500
489.000000,0.038500
489.200012,0.038500
489.399994,0.038500
489.600006,0.038500
489.799988,0.038500
490.000000,0.038500
490.200012,0.038500
490.399994,0.038500
490.600006,0.038500
490.799988,0.038500
491.000000,0.038500
491.200012,0.038500
491.399994,0.038500
491.600006,0.038500
491.799988,0.038500
492.000000,0.038500
492.200012,0.038500
492.399994,0.038500
492.600006,0.038500
492.799988,0.038500
493.000000,0.038500
493.200012,0.038500
493.399994,0.038500
493.600006,0.038500
493.799988,0.038500
494.000000,0.038500
494.200012,0.038500
494.399994,0.038500
494.600006,0.038500
494.799988,0.038500
495.000000,0.038500
495.200012,0.038500
495.399994,0.038500
495.600006,0.038500
495.799988,0.038500
496.000000,0.038500
496.200012,0.038500
496.399994,0.038500
496.600006,0.038500
496.799988,0.038500
497.000000,0.038500
497.200012,0.038500
497.399994,0.038500
497.600006,0.038500
497.799988,0.038500
498.000000,0.038500
498.200012,0.038500
498.399994,0.038500
498.600006,0.038500
498.799988,0.038500
499.000000,0.038500
499.200012,0.038500
499.399994,0.038500
499.600006,0.038500
499.799988,0.038500
500.000000,0.038500
